Image Directory: C:/Users/sujit/PycharmProjects/Road-Sign-Recognition/Dataset/Train/5

Summary Statistics
================================================================================
Total Images Processed: 1860

Class                     Count      Avg Confidence      
00005_00013_00019.png          SPEED LIMIT 80            1.0000              
00005_00013_00020.png          SPEED LIMIT 80            1.0000              
00005_00013_00021.png          SPEED LIMIT 80            1.0000              
00005_00013_00022.png          SPEED LIMIT 80            1.0000              
00005_00013_00023.png          SPEED LIMIT 80            1.0000              
00005_00013_00024.png          SPEED LIMIT 80            1.0000              
00005_00013_00025.png          SPEED LIMIT 80            1.0000              
00005_00013_00026.png          SPEED LIMIT 80            1.0000              
00005_00013_00027.png          SPEED LIMIT 80            1.0000              
00005_00013_00028.png          SPEED LIMIT 80            1.0000              
00005_00013_00029.png          SPEED LIMIT 80            1.0000              
00005_00014_00000.png          SPEED LIMIT 80            0.9997              
00005_00014_00001.png          SPEED LIMIT 80            1.0000              
00005_00014_00002.png          SPEED LIMIT 80            1.0000              
00005_00014_00003.png          SPEED LIMIT 80            1.0000              
00005_00014_00004.png          SPEED LIMIT 80            1.0000              
00005_00014_00005.png          SPEED LIMIT 80            1.0000              
00005_00014_00006.png          SPEED LIMIT 80            1.0000              
00005_00014_00007.png          SPEED LIMIT 80            0.9993              
00005_00014_00008.png          SPEED LIMIT 80            1.0000              
00005_00014_00009.png          SPEED LIMIT 80            1.0000              
00005_00014_00010.png          SPEED LIMIT 80            1.0000              
00005_00014_00011.png          SPEED LIMIT 80            0.9999              
00005_00014_00012.png          SPEED LIMIT 80            1.0000              
00005_00014_00013.png          SPEED LIMIT 80            1.0000              
00005_00014_00014.png          SPEED LIMIT 80            1.0000              
00005_00014_00015.png          SPEED LIMIT 80            1.0000              
00005_00014_00016.png          SPEED LIMIT 80            1.0000              
00005_00014_00017.png          SPEED LIMIT 80            1.0000              
00005_00014_00018.png          SPEED LIMIT 80            1.0000              
00005_00014_00019.png          SPEED LIMIT 80            1.0000              
00005_00014_00020.png          SPEED LIMIT 80            1.0000              
00005_00014_00021.png          SPEED LIMIT 80            1.0000              
00005_00014_00022.png          SPEED LIMIT 80            1.0000              
00005_00014_00023.png          SPEED LIMIT 80            1.0000              
00005_00014_00024.png          SPEED LIMIT 80            1.0000              
00005_00014_00025.png          SPEED LIMIT 80            1.0000              
00005_00014_00026.png          SPEED LIMIT 80            1.0000              
00005_00014_00027.png          SPEED LIMIT 80            1.0000              
00005_00014_00028.png          SPEED LIMIT 80            1.0000              
00005_00014_00029.png          SPEED LIMIT 80            1.0000              
00005_00015_00000.png          SPEED LIMIT 80            0.9098              
00005_00015_00001.png          SPEED LIMIT 80            0.9887              
00005_00015_00002.png          SPEED LIMIT 80            0.9986              
00005_00015_00003.png          SPEED LIMIT 80            1.0000              
00005_00015_00004.png          SPEED LIMIT 80            0.9966              
00005_00015_00005.png          SPEED LIMIT 80            1.0000              
00005_00015_00006.png          SPEED LIMIT 80            0.9997              
00005_00015_00007.png          SPEED LIMIT 80            1.0000              
00005_00015_00008.png          SPEED LIMIT 80            1.0000              
00005_00015_00009.png          SPEED LIMIT 80            1.0000              
00005_00015_00010.png          SPEED LIMIT 80            1.0000              
