Image Directory: C:/Users/sujit/PycharmProjects/Road-Sign-Recognition/Dataset/Train/10

Summary Statistics
================================================================================
Total Images Processed: 2010

Class                     Count      Avg Confidence      
00010_00001_00028.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00001_00029.png           NO OVERTAKING BY TRUCKS  0.9997              
00010_00002_00000.png           NO OVERTAKING BY TRUCKS  0.9825              
00010_00002_00001.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00002_00002.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00002_00003.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00002_00004.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00002_00005.png           NO OVERTAKING BY TRUCKS  0.9998              
00010_00002_00006.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00002_00007.png           NO OVERTAKING BY TRUCKS  0.9639              
00010_00002_00008.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00002_00009.png           NO OVERTAKING BY TRUCKS  0.9946              
00010_00002_00010.png           NO OVERTAKING BY TRUCKS  0.9989              
00010_00002_00011.png           NO OVERTAKING BY TRUCKS  0.9947              
00010_00002_00012.png           NO OVERTAKING BY TRUCKS  0.9691              
00010_00002_00013.png           NO OVERTAKING BY TRUCKS  0.9947              
00010_00002_00014.png           NO OVERTAKING BY TRUCKS  0.7708              
00010_00002_00015.png           NO OVERTAKING BY TRUCKS  0.9955              
00010_00002_00016.png           NO OVERTAKING BY TRUCKS  0.9993              
00010_00002_00017.png           NO OVERTAKING BY TRUCKS  0.9967              
00010_00002_00018.png           NO OVERTAKING BY TRUCKS  0.9985              
00010_00002_00019.png          SPEED LIMIT 70            0.7215              
00010_00002_00020.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00002_00021.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00002_00022.png           NO OVERTAKING BY TRUCKS  0.9989              
00010_00002_00023.png           NO OVERTAKING BY TRUCKS  0.9925              
00010_00002_00024.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00002_00025.png           NO OVERTAKING BY TRUCKS  0.9997              
00010_00002_00026.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00002_00027.png           NO OVERTAKING BY TRUCKS  0.9997              
00010_00002_00028.png           NO OVERTAKING BY TRUCKS  0.9995              
00010_00002_00029.png           NO OVERTAKING BY TRUCKS  0.9930              
00010_00003_00000.png          SPEED LIMIT 50            0.9999              
00010_00003_00001.png          SPEED LIMIT 50            0.9682              
00010_00003_00002.png          SPEED LIMIT 50            0.9939              
00010_00003_00003.png          SPEED LIMIT 50            0.9988              
00010_00003_00004.png          SPEED LIMIT 50            0.9713              
00010_00003_00005.png          SPEED LIMIT 50            0.9814              
00010_00003_00006.png          SPEED LIMIT 50            0.9904              
00010_00003_00007.png          SPEED LIMIT 50            0.6162              
00010_00003_00008.png          SPEED LIMIT 50            0.5223              
00010_00003_00009.png          NO OVERTAKING             0.9136              
00010_00003_00010.png          NO OVERTAKING             0.8475              
00010_00003_00011.png          NO OVERTAKING             0.7803              
00010_00003_00012.png          NO OVERTAKING             0.9306              
00010_00003_00013.png          NO OVERTAKING             1.0000              
00010_00003_00014.png          NO OVERTAKING             0.9999              
00010_00003_00015.png          NO OVERTAKING             0.9996              
00010_00003_00016.png          NO OVERTAKING             0.9997              
00010_00003_00017.png          NO OVERTAKING             1.0000              
00010_00003_00018.png          NO OVERTAKING             0.9994              
00010_00003_00019.png          NO OVERTAKING             0.9992              
00010_00003_00020.png          NO OVERTAKING             0.9994              
00010_00003_00021.png          NO OVERTAKING             0.9997              
00010_00003_00022.png          NO OVERTAKING             0.9998              
00010_00003_00023.png          NO OVERTAKING             1.0000              
00010_00003_00024.png          NO OVERTAKING             0.9995              
00010_00003_00025.png          NO OVERTAKING             0.9999              
00010_00003_00026.png          NO OVERTAKING             0.9999              
00010_00003_00027.png          NO OVERTAKING             1.0000              
00010_00003_00028.png          NO OVERTAKING             0.9999              
00010_00003_00029.png          NO OVERTAKING             0.9999              
00010_00004_00000.png           NO OVERTAKING BY TRUCKS  0.5814              
00010_00004_00001.png           NO OVERTAKING BY TRUCKS  0.5004              
00010_00004_00002.png           NO OVERTAKING BY TRUCKS  0.9844              
00010_00004_00003.png           NO OVERTAKING BY TRUCKS  0.9918              
00010_00004_00004.png           NO OVERTAKING BY TRUCKS  0.3831              
00010_00004_00005.png           NO OVERTAKING BY TRUCKS  0.4167              
00010_00004_00006.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00004_00007.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00004_00008.png           NO OVERTAKING BY TRUCKS  0.9522              
00010_00004_00009.png           NO OVERTAKING BY TRUCKS  0.6673              
00010_00004_00010.png           NO OVERTAKING BY TRUCKS  0.9996              
00010_00004_00011.png           NO OVERTAKING BY TRUCKS  0.8906              
00010_00004_00012.png           NO OVERTAKING BY TRUCKS  0.9997              
00010_00004_00013.png           NO OVERTAKING BY TRUCKS  0.9853              
00010_00004_00014.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00004_00015.png           NO OVERTAKING BY TRUCKS  0.9976              
00010_00004_00016.png           NO OVERTAKING BY TRUCKS  0.9996              
00010_00004_00017.png           NO OVERTAKING BY TRUCKS  0.9998              
00010_00004_00018.png           NO OVERTAKING BY TRUCKS  0.9996              
00010_00004_00019.png           NO OVERTAKING BY TRUCKS  0.9679              
00010_00004_00020.png           NO OVERTAKING BY TRUCKS  0.9648              
00010_00004_00021.png           NO OVERTAKING BY TRUCKS  0.9985              
00010_00004_00022.png           NO OVERTAKING BY TRUCKS  0.9976              
00010_00004_00023.png           NO OVERTAKING BY TRUCKS  0.9996              
00010_00004_00024.png           NO OVERTAKING BY TRUCKS  0.9995              
00010_00004_00025.png           NO OVERTAKING BY TRUCKS  0.9995              
00010_00004_00026.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00004_00027.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00004_00028.png           NO OVERTAKING BY TRUCKS  0.9995              
00010_00004_00029.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00005_00000.png           NO OVERTAKING BY TRUCKS  0.9900              
00010_00005_00001.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00005_00002.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00005_00003.png           NO OVERTAKING BY TRUCKS  0.9994              
00010_00005_00004.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00005_00005.png          END OF SPEED LIMIT 80     0.9312              
00010_00005_00006.png           ROUNDABOUT               0.9833              
00010_00005_00007.png           NO OVERTAKING BY TRUCKS  0.3831              
00010_00005_00008.png           ROUNDABOUT               0.9925              
00010_00005_00009.png           ROUNDABOUT               0.5043              
00010_00005_00010.png           RIGHT BEND               0.7468              
00010_00005_00011.png          END OF SPEED LIMIT 80     0.9989              
00010_00005_00012.png           NO OVERTAKING BY TRUCKS  0.9717              
00010_00005_00013.png          SPEED LIMIT 80            0.9672              
00010_00005_00014.png          END OF SPEED LIMIT 80     0.5648              
00010_00005_00015.png           NO OVERTAKING BY TRUCKS  0.7685              
00010_00005_00016.png           NO OVERTAKING BY TRUCKS  0.9971              
00010_00005_00017.png           NO OVERTAKING BY TRUCKS  0.9954              
00010_00005_00018.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00005_00019.png           NO OVERTAKING BY TRUCKS  0.9989              
00010_00005_00020.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00005_00021.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00005_00022.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00005_00023.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00005_00024.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00005_00025.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00005_00026.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00005_00027.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00005_00028.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00005_00029.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00006_00000.png           NO OVERTAKING BY TRUCKS  0.7669              
00010_00006_00001.png           NO OVERTAKING BY TRUCKS  0.9534              
00010_00006_00002.png           NO OVERTAKING BY TRUCKS  0.9998              
00010_00006_00003.png           NO OVERTAKING BY TRUCKS  0.9966              
00010_00006_00004.png           NO OVERTAKING BY TRUCKS  0.9995              
00010_00006_00005.png           NO OVERTAKING BY TRUCKS  0.9997              
00010_00006_00006.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00006_00007.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00006_00008.png           NO OVERTAKING BY TRUCKS  0.9996              
00010_00006_00009.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00006_00010.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00006_00011.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00006_00012.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00006_00013.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00006_00014.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00006_00015.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00006_00016.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00006_00017.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00006_00018.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00006_00019.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00006_00020.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00006_00021.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00006_00022.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00006_00023.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00006_00024.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00006_00025.png           NO OVERTAKING BY TRUCKS  0.9946              
00010_00006_00026.png           NO OVERTAKING BY TRUCKS  0.9969              
00010_00006_00027.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00006_00028.png           NO OVERTAKING BY TRUCKS  0.9996              
00010_00006_00029.png           NO OVERTAKING BY TRUCKS  0.9997              
00010_00007_00000.png           NO OVERTAKING BY TRUCKS  0.9996              
00010_00007_00001.png           NO OVERTAKING BY TRUCKS  0.9998              
00010_00007_00002.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00007_00003.png           NO OVERTAKING BY TRUCKS  0.9971              
00010_00007_00004.png           NO OVERTAKING BY TRUCKS  0.9996              
00010_00007_00005.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00007_00006.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00007_00007.png           NO OVERTAKING BY TRUCKS  0.9997              
00010_00007_00008.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00007_00009.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00007_00010.png           NO OVERTAKING BY TRUCKS  0.9998              
00010_00007_00011.png           NO OVERTAKING BY TRUCKS  0.9993              
00010_00007_00012.png           NO OVERTAKING BY TRUCKS  0.9995              
00010_00007_00013.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00007_00014.png           NO OVERTAKING BY TRUCKS  0.9992              
00010_00007_00015.png           NO OVERTAKING BY TRUCKS  0.9993              
00010_00007_00016.png           NO OVERTAKING BY TRUCKS  0.9997              
00010_00007_00017.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00007_00018.png           NO OVERTAKING BY TRUCKS  0.9995              
00010_00007_00019.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00007_00020.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00007_00021.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00007_00022.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00007_00023.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00007_00024.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00007_00025.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00007_00026.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00007_00027.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00007_00028.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00007_00029.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00008_00000.png           NO OVERTAKING BY TRUCKS  0.9986              
00010_00008_00001.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00008_00002.png           NO OVERTAKING BY TRUCKS  0.9983              
00010_00008_00003.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00008_00004.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00008_00005.png           NO OVERTAKING BY TRUCKS  0.9998              
00010_00008_00006.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00008_00007.png           NO OVERTAKING BY TRUCKS  0.9998              
00010_00008_00008.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00008_00009.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00008_00010.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00008_00011.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00008_00012.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00008_00013.png           NO OVERTAKING BY TRUCKS  0.9998              
00010_00008_00014.png           NO OVERTAKING BY TRUCKS  0.9996              
00010_00008_00015.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00008_00016.png           NO OVERTAKING BY TRUCKS  0.9934              
00010_00008_00017.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00008_00018.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00008_00019.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00008_00020.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00008_00021.png           NO OVERTAKING BY TRUCKS  0.9998              
00010_00008_00022.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00008_00023.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00008_00024.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00008_00025.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00008_00026.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00008_00027.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00008_00028.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00008_00029.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00009_00000.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00009_00001.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00009_00002.png           NO OVERTAKING BY TRUCKS  0.9996              
00010_00009_00003.png           NO OVERTAKING BY TRUCKS  0.9996              
00010_00009_00004.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00009_00005.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00009_00006.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00009_00007.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00009_00008.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00009_00009.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00009_00010.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00009_00011.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00009_00012.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00009_00013.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00009_00014.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00009_00015.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00009_00016.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00009_00017.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00009_00018.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00009_00019.png           NO OVERTAKING BY TRUCKS  0.9705              
00010_00009_00020.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00009_00021.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00009_00022.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00009_00023.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00009_00024.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00009_00025.png           NO OVERTAKING BY TRUCKS  0.9998              
00010_00009_00026.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00009_00027.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00009_00028.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00009_00029.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00010_00000.png           NO OVERTAKING BY TRUCKS  0.9913              
00010_00010_00001.png           NO OVERTAKING BY TRUCKS  0.9987              
00010_00010_00002.png           NO OVERTAKING BY TRUCKS  0.9905              
00010_00010_00003.png           NO OVERTAKING BY TRUCKS  0.9985              
00010_00010_00004.png           NO OVERTAKING BY TRUCKS  0.9967              
00010_00010_00005.png           NO OVERTAKING BY TRUCKS  0.9998              
00010_00010_00006.png           NO OVERTAKING BY TRUCKS  0.9998              
00010_00010_00007.png           NO OVERTAKING BY TRUCKS  0.9998              
00010_00010_00008.png           NO OVERTAKING BY TRUCKS  0.9988              
00010_00010_00009.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00010_00010.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00010_00011.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00010_00012.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00010_00013.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00010_00014.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00010_00015.png           NO OVERTAKING BY TRUCKS  0.9997              
00010_00010_00016.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00010_00017.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00010_00018.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00010_00019.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00010_00020.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00010_00021.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00010_00022.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00010_00023.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00010_00024.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00010_00025.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00010_00026.png           NO OVERTAKING BY TRUCKS  0.9997              
00010_00010_00027.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00010_00028.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00010_00029.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00011_00000.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00011_00001.png           NO OVERTAKING BY TRUCKS  0.9997              
00010_00011_00002.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00011_00003.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00011_00004.png           NO OVERTAKING BY TRUCKS  0.9996              
00010_00011_00005.png           NO OVERTAKING BY TRUCKS  0.9993              
00010_00011_00006.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00011_00007.png           NO OVERTAKING BY TRUCKS  0.9998              
00010_00011_00008.png           NO OVERTAKING BY TRUCKS  0.9980              
00010_00011_00009.png           NO OVERTAKING BY TRUCKS  0.9842              
00010_00011_00010.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00011_00011.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00011_00012.png           NO OVERTAKING BY TRUCKS  0.9997              
00010_00011_00013.png           NO OVERTAKING BY TRUCKS  0.9998              
00010_00011_00014.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00011_00015.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00011_00016.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00011_00017.png           NO OVERTAKING BY TRUCKS  0.9713              
00010_00011_00018.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00011_00019.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00011_00020.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00011_00021.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00011_00022.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00011_00023.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00011_00024.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00011_00025.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00011_00026.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00011_00027.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00011_00028.png           NO OVERTAKING BY TRUCKS  0.9995              
00010_00011_00029.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00012_00000.png           NO OVERTAKING BY TRUCKS  0.9991              
00010_00012_00001.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00012_00002.png           NO OVERTAKING BY TRUCKS  0.9938              
00010_00012_00003.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00012_00004.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00012_00005.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00012_00006.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00012_00007.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00012_00008.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00012_00009.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00012_00010.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00012_00011.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00012_00012.png           NO OVERTAKING BY TRUCKS  0.9999              
00010_00012_00013.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00012_00014.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00012_00015.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00012_00016.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00012_00017.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00012_00018.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00012_00019.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00012_00020.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00012_00021.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00012_00022.png           NO OVERTAKING BY TRUCKS  1.0000              
00010_00012_00023.png           NO OVERTAKING BY TRUCKS  1.0000              
