Image Directory: C:/Users/sujit/PycharmProjects/Road-Sign-Recognition/Dataset/Train/2

Summary Statistics
================================================================================
Total Images Processed: 2250

Class                     Count      Avg Confidence      
00002_00002_00025.png          SPEED LIMIT 50            1.0000              
00002_00002_00026.png          SPEED LIMIT 50            0.9997              
00002_00002_00027.png          SPEED LIMIT 50            0.9923              
00002_00002_00028.png          SPEED LIMIT 50            0.9974              
00002_00002_00029.png          SPEED LIMIT 50            0.9999              
00002_00003_00000.png          SPEED LIMIT 50            0.9955              
00002_00003_00001.png          SPEED LIMIT 50            0.9996              
00002_00003_00002.png          SPEED LIMIT 50            1.0000              
00002_00003_00003.png          SPEED LIMIT 50            1.0000              
00002_00003_00004.png          SPEED LIMIT 50            1.0000              
00002_00003_00005.png          SPEED LIMIT 50            0.9999              
00002_00003_00006.png          SPEED LIMIT 50            1.0000              
00002_00003_00007.png          SPEED LIMIT 50            1.0000              
00002_00003_00008.png          SPEED LIMIT 50            1.0000              
00002_00003_00009.png          SPEED LIMIT 50            1.0000              
00002_00003_00010.png          SPEED LIMIT 50            1.0000              
00002_00003_00011.png          SPEED LIMIT 50            1.0000              
00002_00003_00012.png          SPEED LIMIT 50            1.0000              
00002_00003_00013.png          SPEED LIMIT 50            1.0000              
00002_00003_00014.png          SPEED LIMIT 50            1.0000              
00002_00003_00015.png          SPEED LIMIT 50            1.0000              
00002_00003_00016.png          SPEED LIMIT 50            1.0000              
00002_00003_00017.png          SPEED LIMIT 50            1.0000              
00002_00003_00018.png          SPEED LIMIT 50            1.0000              
00002_00003_00019.png          SPEED LIMIT 50            1.0000              
00002_00003_00020.png          SPEED LIMIT 50            1.0000              
00002_00003_00021.png          SPEED LIMIT 50            1.0000              
00002_00003_00022.png          SPEED LIMIT 50            1.0000              
00002_00003_00023.png          SPEED LIMIT 50            1.0000              
00002_00003_00024.png          SPEED LIMIT 50            1.0000              
00002_00003_00025.png          SPEED LIMIT 50            1.0000              
00002_00003_00026.png          SPEED LIMIT 50            1.0000              
00002_00003_00027.png          SPEED LIMIT 50            1.0000              
00002_00003_00028.png          SPEED LIMIT 50            1.0000              
00002_00003_00029.png          SPEED LIMIT 50            1.0000              
00002_00004_00000.png          SPEED LIMIT 50            0.9958              
00002_00004_00001.png          SPEED LIMIT 50            1.0000              
00002_00004_00002.png          SPEED LIMIT 50            0.9866              
00002_00004_00003.png          SPEED LIMIT 50            0.9950              
00002_00004_00004.png          SPEED LIMIT 50            0.9999              
00002_00004_00005.png          SPEED LIMIT 50            1.0000              
00002_00004_00006.png          SPEED LIMIT 50            1.0000              
00002_00004_00007.png          SPEED LIMIT 50            0.9984              
00002_00004_00008.png          SPEED LIMIT 50            0.9994              
00002_00004_00009.png          SPEED LIMIT 50            0.9999              
00002_00004_00010.png          SPEED LIMIT 50            1.0000              
00002_00004_00011.png          SPEED LIMIT 50            0.9999              
00002_00004_00012.png          SPEED LIMIT 50            1.0000              
00002_00004_00013.png          SPEED LIMIT 50            1.0000              
00002_00004_00014.png          SPEED LIMIT 50            1.0000              
00002_00004_00015.png          SPEED LIMIT 50            0.9999              
00002_00004_00016.png          SPEED LIMIT 50            0.9999              
00002_00004_00017.png          SPEED LIMIT 50            1.0000              
00002_00004_00018.png          SPEED LIMIT 50            0.9999              
00002_00004_00019.png          SPEED LIMIT 50            0.9999              
00002_00004_00020.png          SPEED LIMIT 50            0.9998              
00002_00004_00021.png          SPEED LIMIT 50            1.0000              
00002_00004_00022.png          SPEED LIMIT 50            1.0000              
00002_00004_00023.png          SPEED LIMIT 50            1.0000              
00002_00004_00024.png          SPEED LIMIT 50            1.0000              
00002_00004_00025.png          SPEED LIMIT 50            1.0000              
00002_00004_00026.png          SPEED LIMIT 50            1.0000              
00002_00004_00027.png          SPEED LIMIT 50            1.0000              
00002_00004_00028.png          SPEED LIMIT 50            1.0000              
00002_00004_00029.png          SPEED LIMIT 50            1.0000              
00002_00005_00000.png          SPEED LIMIT 20            0.9625              
00002_00005_00001.png          SPEED LIMIT 20            0.9984              
00002_00005_00002.png          SPEED LIMIT 20            0.9991              
00002_00005_00003.png          SPEED LIMIT 20            0.9980              
00002_00005_00004.png          SPEED LIMIT 20            0.9997              
00002_00005_00005.png          SPEED LIMIT 80            0.6137              
00002_00005_00006.png          SPEED LIMIT 20            0.8287              
00002_00005_00007.png          SPEED LIMIT 50            0.9744              
00002_00005_00008.png          SPEED LIMIT 80            0.6294              
00002_00005_00009.png          SPEED LIMIT 50            0.9614              
00002_00005_00010.png          SPEED LIMIT 50            0.6487              
00002_00005_00011.png          SPEED LIMIT 50            0.9730              
00002_00005_00012.png          SPEED LIMIT 70            0.3051              
00002_00005_00013.png          SPEED LIMIT 60            0.7764              
00002_00005_00014.png          SPEED LIMIT 30            0.9066              
00002_00005_00015.png          SPEED LIMIT 60            0.8570              
00002_00005_00016.png          SPEED LIMIT 20            0.4978              
00002_00005_00017.png          SPEED LIMIT 30            0.8481              
00002_00005_00018.png          SPEED LIMIT 60            0.9265              
00002_00005_00019.png          SPEED LIMIT 20            0.7449              
00002_00005_00020.png          SPEED LIMIT 20            0.7002              
00002_00005_00021.png          SPEED LIMIT 20            0.9655              
00002_00005_00022.png          SPEED LIMIT 30            0.9734              
00002_00005_00023.png          SPEED LIMIT 60            0.5947              
00002_00005_00024.png          SPEED LIMIT 60            0.5929              
00002_00005_00025.png          SPEED LIMIT 30            0.8708              
00002_00005_00026.png          SPEED LIMIT 30            0.9798              
00002_00005_00027.png          SPEED LIMIT 20            0.8652              
00002_00005_00028.png          SPEED LIMIT 20            0.9314              
00002_00005_00029.png          SPEED LIMIT 30            0.4722              
00002_00006_00000.png           ROUNDABOUT               0.4908              
00002_00006_00001.png          SPEED LIMIT 20            0.3982              
00002_00006_00002.png           ROUNDABOUT               0.8824              
00002_00006_00003.png          END OF SPEED LIMIT 80     0.8709              
00002_00006_00004.png           ROUNDABOUT               0.9978              
00002_00006_00005.png           ROUNDABOUT               0.6838              
00002_00006_00006.png           ROUNDABOUT               0.4118              
00002_00006_00007.png           ROUNDABOUT               0.9511              
00002_00006_00008.png          SPEED LIMIT 50            0.5356              
00002_00006_00009.png          SPEED LIMIT 20            0.8332              
00002_00006_00010.png          SPEED LIMIT 20            0.9993              
00002_00006_00011.png          SPEED LIMIT 20            0.8597              
00002_00006_00012.png           ROUNDABOUT               0.9892              
00002_00006_00013.png          SPEED LIMIT 50            0.9989              
00002_00006_00014.png          SPEED LIMIT 20            0.8162              
00002_00006_00015.png          SPEED LIMIT 50            0.9702              
00002_00006_00016.png          SPEED LIMIT 50            0.9980              
00002_00006_00017.png          SPEED LIMIT 20            0.9927              
00002_00006_00018.png          SPEED LIMIT 50            0.7641              
00002_00006_00019.png          SPEED LIMIT 50            0.9847              
00002_00006_00020.png          SPEED LIMIT 50            1.0000              
00002_00006_00021.png          SPEED LIMIT 20            0.8754              
00002_00006_00022.png          SPEED LIMIT 50            0.9345              
00002_00006_00023.png          SPEED LIMIT 20            0.9989              
00002_00006_00024.png          SPEED LIMIT 20            0.9521              
00002_00006_00025.png          SPEED LIMIT 50            0.6659              
00002_00006_00026.png          SPEED LIMIT 20            0.9130              
00002_00006_00027.png          SPEED LIMIT 70            0.5392              
00002_00006_00028.png          SPEED LIMIT 50            0.3929              
00002_00006_00029.png          SPEED LIMIT 70            0.9866              
00002_00007_00000.png          SPEED LIMIT 50            0.9949              
00002_00007_00001.png          SPEED LIMIT 50            0.9998              
00002_00007_00002.png          SPEED LIMIT 50            0.6423              
00002_00007_00003.png          SPEED LIMIT 50            0.9941              
00002_00007_00004.png          SPEED LIMIT 50            1.0000              
00002_00007_00005.png          SPEED LIMIT 50            1.0000              
00002_00007_00006.png          SPEED LIMIT 50            0.9969              
00002_00007_00007.png          SPEED LIMIT 50            0.9999              
00002_00007_00008.png          SPEED LIMIT 50            1.0000              
00002_00007_00009.png          SPEED LIMIT 50            1.0000              
00002_00007_00010.png          SPEED LIMIT 50            1.0000              
00002_00007_00011.png          SPEED LIMIT 50            1.0000              
00002_00007_00012.png          SPEED LIMIT 50            0.9927              
00002_00007_00013.png          SPEED LIMIT 50            0.9999              
00002_00007_00014.png          SPEED LIMIT 50            0.9969              
00002_00007_00015.png          SPEED LIMIT 50            0.7777              
00002_00007_00016.png          SPEED LIMIT 70            0.8025              
00002_00007_00017.png          SPEED LIMIT 50            0.9867              
00002_00007_00018.png          SPEED LIMIT 50            0.9359              
00002_00007_00019.png          SPEED LIMIT 50            0.9310              
00002_00007_00020.png          SPEED LIMIT 50            0.5658              
00002_00007_00021.png          SPEED LIMIT 50            0.9675              
00002_00007_00022.png          SPEED LIMIT 50            0.9992              
00002_00007_00023.png          SPEED LIMIT 50            0.9377              
00002_00007_00024.png          SPEED LIMIT 50            0.9999              
00002_00007_00025.png          SPEED LIMIT 50            0.9936              
00002_00007_00026.png          SPEED LIMIT 50            0.9517              
00002_00007_00027.png          SPEED LIMIT 50            1.0000              
00002_00007_00028.png          SPEED LIMIT 50            0.9998              
00002_00007_00029.png          SPEED LIMIT 50            1.0000              
00002_00008_00000.png          SPEED LIMIT 50            0.9998              
00002_00008_00001.png          SPEED LIMIT 30            0.8065              
00002_00008_00002.png          SPEED LIMIT 50            0.9942              
00002_00008_00003.png          SPEED LIMIT 50            0.6463              
00002_00008_00004.png          SPEED LIMIT 80            0.9832              
00002_00008_00005.png          SPEED LIMIT 80            0.4368              
00002_00008_00006.png          SPEED LIMIT 80            0.5239              
00002_00008_00007.png          SPEED LIMIT 30            0.8938              
00002_00008_00008.png          SPEED LIMIT 50            0.9327              
00002_00008_00009.png          SPEED LIMIT 80            0.9937              
00002_00008_00010.png          SPEED LIMIT 80            0.9905              
00002_00008_00011.png          SPEED LIMIT 80            0.6562              
00002_00008_00012.png          SPEED LIMIT 50            0.9857              
00002_00008_00013.png          SPEED LIMIT 80            0.6507              
00002_00008_00014.png          SPEED LIMIT 50            0.9262              
00002_00008_00015.png          SPEED LIMIT 50            0.8927              
00002_00008_00016.png          SPEED LIMIT 50            0.9997              
00002_00008_00017.png          SPEED LIMIT 80            0.5201              
00002_00008_00018.png          SPEED LIMIT 50            0.7804              
00002_00008_00019.png          SPEED LIMIT 50            0.9995              
00002_00008_00020.png          SPEED LIMIT 50            0.9994              
00002_00008_00021.png          SPEED LIMIT 50            0.9994              
00002_00008_00022.png          SPEED LIMIT 50            1.0000              
00002_00008_00023.png          SPEED LIMIT 50            1.0000              
00002_00008_00024.png          SPEED LIMIT 50            1.0000              
00002_00008_00025.png          SPEED LIMIT 50            1.0000              
00002_00008_00026.png          SPEED LIMIT 50            1.0000              
00002_00008_00027.png          SPEED LIMIT 50            0.9998              
00002_00008_00028.png          SPEED LIMIT 50            1.0000              
00002_00008_00029.png          SPEED LIMIT 50            1.0000              
00002_00009_00000.png          SPEED LIMIT 30            0.5987              
00002_00009_00001.png          SPEED LIMIT 50            0.6875              
00002_00009_00002.png          SPEED LIMIT 30            0.6639              
00002_00009_00003.png          SPEED LIMIT 50            0.9184              
00002_00009_00004.png          SPEED LIMIT 50            0.9959              
00002_00009_00005.png          SPEED LIMIT 50            0.8068              
00002_00009_00006.png          SPEED LIMIT 30            0.7765              
00002_00009_00007.png          SPEED LIMIT 30            0.7350              
00002_00009_00008.png           TRAFFIC SIGNALS          0.8448              
00002_00009_00009.png          SPEED LIMIT 50            0.9419              
00002_00009_00010.png          SPEED LIMIT 50            0.9998              
00002_00009_00011.png          SPEED LIMIT 50            0.9945              
00002_00009_00012.png          SPEED LIMIT 20            0.9315              
00002_00009_00013.png          SPEED LIMIT 50            0.9993              
00002_00009_00014.png          SPEED LIMIT 50            0.9999              
00002_00009_00015.png          SPEED LIMIT 50            0.9983              
00002_00009_00016.png          SPEED LIMIT 50            1.0000              
00002_00009_00017.png          SPEED LIMIT 50            1.0000              
00002_00009_00018.png          SPEED LIMIT 50            0.9885              
00002_00009_00019.png          SPEED LIMIT 50            0.9911              
00002_00009_00020.png          SPEED LIMIT 50            1.0000              
00002_00009_00021.png          SPEED LIMIT 50            1.0000              
00002_00009_00022.png          SPEED LIMIT 50            1.0000              
00002_00009_00023.png          SPEED LIMIT 50            0.9982              
00002_00009_00024.png          SPEED LIMIT 50            0.9932              
00002_00009_00025.png          SPEED LIMIT 50            0.9832              
00002_00009_00026.png          SPEED LIMIT 50            0.9286              
00002_00009_00027.png          SPEED LIMIT 50            0.9541              
00002_00009_00028.png          SPEED LIMIT 50            0.8488              
00002_00009_00029.png          SPEED LIMIT 50            0.9068              
00002_00010_00000.png           ROUNDABOUT               0.7967              
00002_00010_00001.png          SPEED LIMIT 30            0.9719              
00002_00010_00002.png          SPEED LIMIT 30            0.9916              
00002_00010_00003.png          SPEED LIMIT 30            0.9488              
00002_00010_00004.png          SPEED LIMIT 30            0.9776              
00002_00010_00005.png          SPEED LIMIT 30            0.9106              
00002_00010_00006.png          SPEED LIMIT 30            1.0000              
00002_00010_00007.png          SPEED LIMIT 30            0.9983              
00002_00010_00008.png          SPEED LIMIT 30            0.9635              
00002_00010_00009.png          SPEED LIMIT 30            0.9993              
00002_00010_00010.png          SPEED LIMIT 30            0.6775              
00002_00010_00011.png          SPEED LIMIT 30            0.9227              
00002_00010_00012.png          SPEED LIMIT 30            0.9892              
00002_00010_00013.png          SPEED LIMIT 30            0.9696              
00002_00010_00014.png          SPEED LIMIT 30            0.6518              
00002_00010_00015.png          SPEED LIMIT 30            0.9427              
00002_00010_00016.png          SPEED LIMIT 30            0.9990              
00002_00010_00017.png          SPEED LIMIT 50            0.9877              
00002_00010_00018.png          SPEED LIMIT 50            0.4951              
00002_00010_00019.png          SPEED LIMIT 30            0.6149              
00002_00010_00020.png          SPEED LIMIT 30            0.7489              
00002_00010_00021.png          SPEED LIMIT 20            0.8481              
00002_00010_00022.png          SPEED LIMIT 30            0.9742              
00002_00010_00023.png          SPEED LIMIT 30            0.9890              
00002_00010_00024.png          SPEED LIMIT 30            0.9882              
00002_00010_00025.png          SPEED LIMIT 50            0.8553              
00002_00010_00026.png          SPEED LIMIT 50            0.9980              
00002_00010_00027.png          SPEED LIMIT 20            0.6885              
00002_00010_00028.png          SPEED LIMIT 20            0.9723              
00002_00010_00029.png          SPEED LIMIT 20            0.6969              
00002_00011_00000.png           ROUNDABOUT               0.4689              
00002_00011_00001.png           TRAFFIC SIGNALS          0.6222              
00002_00011_00002.png          SPEED LIMIT 30            0.2650              
00002_00011_00003.png          SPEED LIMIT 30            0.9747              
00002_00011_00004.png           CHILDREN CROSSING        0.4865              
00002_00011_00005.png          SPEED LIMIT 20            0.4656              
00002_00011_00006.png          SPEED LIMIT 70            0.7411              
00002_00011_00007.png          SPEED LIMIT 70            0.5042              
00002_00011_00008.png          SPEED LIMIT 20            0.6063              
00002_00011_00009.png          SPEED LIMIT 70            0.5169              
00002_00011_00010.png          SPEED LIMIT 70            0.4835              
00002_00011_00011.png          SPEED LIMIT 70            0.9904              
00002_00011_00012.png          SPEED LIMIT 20            0.7077              
00002_00011_00013.png          SPEED LIMIT 70            0.5511              
00002_00011_00014.png          SPEED LIMIT 30            0.6425              
00002_00011_00015.png          SPEED LIMIT 20            0.4430              
00002_00011_00016.png          SPEED LIMIT 20            0.8335              
00002_00011_00017.png          SPEED LIMIT 50            0.7635              
00002_00011_00018.png          SPEED LIMIT 20            0.6525              
00002_00011_00019.png          SPEED LIMIT 20            0.6894              
00002_00011_00020.png          SPEED LIMIT 50            0.7887              
00002_00011_00021.png          SPEED LIMIT 30            0.5586              
00002_00011_00022.png          SPEED LIMIT 20            0.5394              
00002_00011_00023.png          SPEED LIMIT 30            0.9934              
00002_00011_00024.png          SPEED LIMIT 30            0.7570              
00002_00011_00025.png          SPEED LIMIT 30            0.9292              
00002_00011_00026.png          SPEED LIMIT 30            0.8194              
00002_00011_00027.png          SPEED LIMIT 30            0.9964              
00002_00011_00028.png          SPEED LIMIT 50            0.9200              
00002_00011_00029.png          SPEED LIMIT 70            0.5171              
00002_00012_00000.png          SPEED LIMIT 50            0.9988              
00002_00012_00001.png          SPEED LIMIT 50            0.9735              
00002_00012_00002.png          SPEED LIMIT 50            0.9999              
00002_00012_00003.png          SPEED LIMIT 50            0.9999              
00002_00012_00004.png          SPEED LIMIT 50            0.9999              
00002_00012_00005.png          SPEED LIMIT 50            0.9999              
00002_00012_00006.png          SPEED LIMIT 50            0.8481              
00002_00012_00007.png          SPEED LIMIT 50            0.9999              
00002_00012_00008.png          SPEED LIMIT 50            0.9953              
00002_00012_00009.png          SPEED LIMIT 50            0.9964              
00002_00012_00010.png          SPEED LIMIT 50            0.9996              
00002_00012_00011.png          SPEED LIMIT 50            0.9988              
00002_00012_00012.png          SPEED LIMIT 50            0.9999              
00002_00012_00013.png          SPEED LIMIT 50            0.9965              
00002_00012_00014.png          SPEED LIMIT 50            0.9997              
00002_00012_00015.png          SPEED LIMIT 50            0.9999              
00002_00012_00016.png          SPEED LIMIT 50            1.0000              
00002_00012_00017.png          SPEED LIMIT 50            0.9976              
00002_00012_00018.png          SPEED LIMIT 50            1.0000              
00002_00012_00019.png          SPEED LIMIT 50            1.0000              
00002_00012_00020.png          SPEED LIMIT 50            0.9990              
00002_00012_00021.png          SPEED LIMIT 50            1.0000              
00002_00012_00022.png          SPEED LIMIT 50            1.0000              
00002_00012_00023.png          SPEED LIMIT 50            0.9999              
00002_00012_00024.png          SPEED LIMIT 50            1.0000              
00002_00012_00025.png          SPEED LIMIT 50            1.0000              
00002_00012_00026.png          SPEED LIMIT 50            1.0000              
00002_00012_00027.png          SPEED LIMIT 50            1.0000              
00002_00012_00028.png          SPEED LIMIT 50            1.0000              
00002_00012_00029.png          SPEED LIMIT 50            1.0000              
00002_00013_00000.png          SPEED LIMIT 50            0.9409              
00002_00013_00001.png          SPEED LIMIT 50            0.7076              
00002_00013_00002.png          SPEED LIMIT 50            0.9997              
00002_00013_00003.png          SPEED LIMIT 50            0.9999              
00002_00013_00004.png          SPEED LIMIT 50            0.9984              
00002_00013_00005.png          SPEED LIMIT 50            0.9999              
00002_00013_00006.png          SPEED LIMIT 50            0.9988              
00002_00013_00007.png          SPEED LIMIT 50            0.9946              
00002_00013_00008.png          SPEED LIMIT 50            0.9508              
00002_00013_00009.png          SPEED LIMIT 50            0.9964              
00002_00013_00010.png          SPEED LIMIT 50            1.0000              
00002_00013_00011.png          SPEED LIMIT 50            0.9996              
00002_00013_00012.png          SPEED LIMIT 50            0.9805              
00002_00013_00013.png          SPEED LIMIT 50            0.9950              
00002_00013_00014.png          SPEED LIMIT 50            1.0000              
00002_00013_00015.png          SPEED LIMIT 50            0.9966              
00002_00013_00016.png          SPEED LIMIT 50            1.0000              
00002_00013_00017.png          SPEED LIMIT 50            0.9798              
00002_00013_00018.png          SPEED LIMIT 50            0.9922              
00002_00013_00019.png          SPEED LIMIT 50            0.9947              
00002_00013_00020.png          SPEED LIMIT 50            0.9998              
00002_00013_00021.png          SPEED LIMIT 50            0.9957              
00002_00013_00022.png          SPEED LIMIT 50            0.9999              
00002_00013_00023.png          SPEED LIMIT 50            0.9999              
00002_00013_00024.png          SPEED LIMIT 50            0.9984              
00002_00013_00025.png          SPEED LIMIT 50            0.9996              
00002_00013_00026.png          SPEED LIMIT 50            1.0000              
00002_00013_00027.png          SPEED LIMIT 50            0.9998              
00002_00013_00028.png          SPEED LIMIT 50            0.9877              
00002_00013_00029.png          SPEED LIMIT 50            0.9999              
00002_00014_00000.png          SPEED LIMIT 50            0.9998              
00002_00014_00001.png          SPEED LIMIT 50            0.9560              
00002_00014_00002.png          SPEED LIMIT 50            0.9969              
00002_00014_00003.png          SPEED LIMIT 50            0.9972              
00002_00014_00004.png          SPEED LIMIT 50            1.0000              
00002_00014_00005.png          SPEED LIMIT 50            0.9988              
00002_00014_00006.png          SPEED LIMIT 50            1.0000              
00002_00014_00007.png          SPEED LIMIT 50            1.0000              
00002_00014_00008.png          SPEED LIMIT 50            0.9999              
00002_00014_00009.png          SPEED LIMIT 50            0.9950              
00002_00014_00010.png          SPEED LIMIT 50            1.0000              
00002_00014_00011.png          SPEED LIMIT 50            1.0000              
00002_00014_00012.png          SPEED LIMIT 50            1.0000              
00002_00014_00013.png          SPEED LIMIT 50            0.9940              
00002_00014_00014.png          SPEED LIMIT 80            0.9109              
00002_00014_00015.png          SPEED LIMIT 50            0.7451              
00002_00014_00016.png          SPEED LIMIT 50            1.0000              
00002_00014_00017.png          SPEED LIMIT 50            0.6149              
00002_00014_00018.png          SPEED LIMIT 80            0.9692              
00002_00014_00019.png          SPEED LIMIT 50            0.9999              
00002_00014_00020.png          SPEED LIMIT 50            0.5697              
00002_00014_00021.png          SPEED LIMIT 50            0.9902              
00002_00014_00022.png          SPEED LIMIT 50            0.9890              
00002_00014_00023.png          SPEED LIMIT 50            0.9990              
00002_00014_00024.png          SPEED LIMIT 50            0.9999              
00002_00014_00025.png          SPEED LIMIT 50            0.9193              
00002_00014_00026.png          SPEED LIMIT 50            0.9996              
00002_00014_00027.png          SPEED LIMIT 50            1.0000              
00002_00014_00028.png          SPEED LIMIT 50            1.0000              
00002_00014_00029.png          SPEED LIMIT 50            0.9999              
00002_00015_00000.png          SPEED LIMIT 50            1.0000              
00002_00015_00001.png          SPEED LIMIT 50            1.0000              
00002_00015_00002.png          SPEED LIMIT 50            0.9999              
00002_00015_00003.png          SPEED LIMIT 50            1.0000              
00002_00015_00004.png          SPEED LIMIT 50            1.0000              
00002_00015_00005.png          SPEED LIMIT 50            1.0000              
00002_00015_00006.png          SPEED LIMIT 50            1.0000              
00002_00015_00007.png          SPEED LIMIT 50            1.0000              
00002_00015_00008.png          SPEED LIMIT 50            1.0000              
00002_00015_00009.png          SPEED LIMIT 50            1.0000              
00002_00015_00010.png          SPEED LIMIT 50            1.0000              
00002_00015_00011.png          SPEED LIMIT 50            1.0000              
00002_00015_00012.png          SPEED LIMIT 50            1.0000              
00002_00015_00013.png          SPEED LIMIT 50            1.0000              
00002_00015_00014.png          SPEED LIMIT 50            1.0000              
